Number_of_topics,Beta,c_v,u_mass,c_uci,c_npmi
37,0.14,0.538931995,-2.397352039,-0.806301363,0.032040114
33,0.005,0.538914485,-1.740434698,-0.064140717,0.0554019
25,0.37,0.538906544,-3.232222656,-1.012300944,0.026494705
44,0.55,0.538890576,-4.261133342,-1.445565521,0.021935359
24,0.61,0.538890051,-3.325311214,-1.069545085,0.02875766
39,0.51,0.538868072,-4.328267461,-1.793126953,0.003644017
11,0.73,0.538862814,-1.607199691,0.010357964,0.05382672
39,0.007,0.538840975,-1.753635259,-0.03378585,0.055585121
11,0.63,0.538840499,-1.589563127,0.013286638,0.053432158
11,0.61,0.538840499,-1.590628608,0.013286638,0.053432158
23,0.74,0.538813518,-3.134554141,-0.857815084,0.039337618
24,0.59,0.538804213,-3.338105368,-1.095116912,0.029168098
24,0.71,0.538794846,-3.763319421,-1.307767515,0.022483858
11,0.74,0.538785353,-1.614205066,0.010482765,0.053829576
23,0.25,0.538778749,-1.924084094,-0.195094725,0.053163895
39,0.6,0.538748573,-4.62972572,-1.899817487,0.000865386
11,0.75,0.538742318,-1.597072159,0.008569555,0.053597048
32,0.98,0.538724371,-4.435217006,-1.717558136,0.016005168
33,0.006,0.538711182,-1.726221705,-0.05957902,0.055433237
28,0.63,0.538699703,-3.450874435,-0.991980296,0.03388959
21,0.33,0.538692822,-2.463980841,-0.595072589,0.033857144
11,0.95,0.538672647,-1.6610672,-0.022689757,0.055351113
32,0.93,0.5386351,-4.435813112,-1.603269513,0.02016059
36,0.13,0.538593115,-2.289176037,-0.570733195,0.039241966
44,0.41,0.538579537,-3.999186214,-1.397080495,0.017984693
30,0.13,0.538543853,-2.183756959,-0.464327669,0.040996143
41,0.11,0.53851898,-2.148695153,-0.528113958,0.040378171
24,0.69,0.538503843,-3.678622412,-1.275314843,0.023914126
21,0.31,0.538494946,-2.510449689,-0.611839632,0.032324566
33,0.45,0.538480075,-3.136152998,-0.91436353,0.034759042
44,0.75,0.538463231,-5.113590928,-2.056799973,0.001537138
33,0.54,0.538462662,-3.407697067,-1.122355539,0.028284836
43,0.53,0.538421819,-3.795074079,-1.356304508,0.025301156
39,0.46,0.538407502,-4.221311443,-1.710884523,0.003615523
39,0.006,0.538400095,-1.765985249,-0.037531561,0.055420881
39,0.61,0.538376676,-4.65899068,-1.921860897,-4.92E-05
11,0.77,0.538358831,-1.611407517,-1.00E-04,0.053792619
18,0.36,0.538355359,-1.835411286,-0.113186268,0.05441522
10,0.79,0.538345536,-1.61771972,-0.082524595,0.051570746
22,0.36,0.538257434,-2.526240922,-0.520242147,0.046601356
11,0.26,0.538224639,-1.586077356,0.115862318,0.056436902
22,0.83,0.538223553,-2.757126707,-0.719906682,0.048379409
39,0.53,0.538187737,-4.461429695,-1.846948817,0.002187891
11,0.86,0.538182698,-1.670837622,-0.012819499,0.055736702
22,0.87,0.538117649,-2.864387934,-0.765188689,0.047953792
18,0.3,0.538117554,-1.833535533,-0.129692866,0.05183388
34,0.13,0.538107076,-2.118517367,-0.48152155,0.041402569
11,0.78,0.538088397,-1.598393862,-0.001419868,0.053526768
35,0.55,0.538080979,-3.751329495,-1.416491694,0.022547586
36,0.86,0.538065628,-4.367190948,-1.787568006,0.00952392
40,0.11,0.538053277,-2.170058219,-0.461650996,0.042985007
21,0.28,0.538020926,-2.437387203,-0.673681117,0.029130005
30,0.05,0.537989236,-1.791626447,-0.093561452,0.053326874
32,0.95,0.537975402,-4.313033892,-1.636503454,0.019288929
25,0.24,0.537953014,-3.032904858,-0.925905634,0.026598812
45,0.52,0.537908898,-4.647109308,-1.779461365,0.010948764
18,0.35,0.537906556,-1.848676144,-0.165312645,0.052083444
10,0.77,0.537903067,-1.64334338,-0.086489917,0.051288188
10,0.78,0.537903067,-1.647608399,-0.086489917,0.051288188
22,0.75,0.537899038,-2.717735812,-0.642409614,0.048417879
22,0.81,0.537869146,-2.800509272,-0.722193632,0.047013745
11,0.82,0.537867767,-1.606212471,0.003000444,0.053797685
22,0.94,0.537857388,-3.407418533,-1.123379219,0.030330611
18,0.37,0.537840179,-1.914759145,-0.163829594,0.054085159
38,0.15,0.53781772,-2.649713237,-0.751606969,0.033532677
44,0.36,0.537816616,-3.908719965,-1.346885348,0.018729626
11,0.9,0.537801243,-1.690259147,-0.013860206,0.055825828
10,0.96,0.537782553,-1.673975895,-0.10087173,0.051555012
44,0.37,0.537780478,-3.934863644,-1.360802059,0.018025053
11,0.92,0.537736007,-1.685284544,-0.015246516,0.055689396
11,0.91,0.537736007,-1.689607928,-0.015246516,0.055689396
29,0.16,0.537686067,-2.245644386,-0.495371457,0.040037541
44,0.98,0.537620915,-5.142514897,-2.174837752,-0.000744034
41,0.22,0.537619847,-2.944707213,-0.914635916,0.03361159
38,0.86,0.537607176,-4.673820732,-1.761989809,0.014342879
36,0.85,0.537557104,-4.363424114,-1.787493785,0.009827554
41,0.14,0.537551619,-2.450799448,-0.718083955,0.034029869
39,0.47,0.537544717,-4.318414477,-1.780527091,0.00075401
39,0.5,0.537462539,-4.33238199,-1.792665119,0.002317716
35,0.54,0.537458674,-3.756405341,-1.37424908,0.023698191
11,0.83,0.537431445,-1.673410396,-0.014209675,0.055369724
11,0.8,0.537348654,-1.677745174,-0.010242544,0.055843404
39,0.55,0.537343675,-4.456367825,-1.922414985,-0.001716347
21,0.27,0.537337198,-2.471335834,-0.691384157,0.028393882
11,0.87,0.537329932,-1.683535622,-0.016668124,0.055608024
11,0.88,0.537329932,-1.684682386,-0.016668124,0.055608024
11,0.89,0.537329932,-1.685275704,-0.016668124,0.055608024
22,0.82,0.537299627,-2.836141385,-0.755576368,0.0460686
32,0.96,0.537299061,-4.415073589,-1.68548763,0.016991613
55,0.001,0.537285403,-2.015524388,-0.50474499,0.040091712
35,0.7,0.537262051,-4.569123596,-1.815281026,0.00635521
44,1,0.537247649,-5.119669171,-2.213852625,-0.00318177
33,0.59,0.537241899,-3.568282473,-1.3492997,0.019991431
22,0.93,0.537225566,-3.378545821,-1.10518706,0.031548226
23,0.23,0.537174179,-1.951675449,-0.278848158,0.04943649
43,0.24,0.537170023,-3.088901668,-0.851993473,0.03262991
26,0.85,0.537155928,-3.179003512,-0.744984359,0.048091034
11,0.57,0.537110868,-1.578840847,0.015014146,0.052847286
11,0.53,0.537110868,-1.585099362,0.015014146,0.052847286
11,0.52,0.537110868,-1.588008795,0.015014146,0.052847286
11,0.65,0.537089665,-1.594534473,-0.00461065,0.052255265
39,0.52,0.53707554,-4.39068981,-1.831987282,0.001615733
39,0.009,0.537018755,-1.756885258,-0.079283128,0.05409741
41,0.25,0.537000328,-3.093191604,-0.900046052,0.033400455
41,0.1,0.536964217,-2.155789934,-0.523625997,0.040143077
11,0.7,0.53695315,-1.585359575,-0.003642972,0.052404637
23,0.27,0.536948196,-2.265072066,-0.425158972,0.042323759
21,0.91,0.53694292,-3.102924208,-0.588218822,0.051219029
21,0.82,0.536931606,-3.067789381,-0.629517288,0.045529893
11,0.94,0.536867463,-1.668387983,-0.024563576,0.054999918
21,0.88,0.536842408,-3.179539815,-0.648327812,0.048255921
33,0.11,0.536828821,-1.902901134,-0.413001193,0.043327379
29,0.17,0.536821529,-2.122371114,-0.461880757,0.04447837
39,0.008,0.536817993,-1.769886292,-0.098814698,0.05337712
50,0.01,0.536816324,-1.897400644,-0.322041311,0.0491629
23,0.24,0.536806955,-1.90123407,-0.215819597,0.051802585
44,0.81,0.536805084,-5.196818628,-2.096703064,0.001524696
11,0.56,0.536801487,-1.585537464,0.016970683,0.053104869
45,0.27,0.536761697,-3.883184009,-1.654528364,0.00615785
44,0.38,0.536728245,-4.009384195,-1.405829202,0.016236358
40,0.98,0.536687046,-4.901746364,-1.938263483,0.01088314
41,0.15,0.536668585,-2.492891335,-0.710791255,0.034637291
21,0.32,0.536662641,-2.42205445,-0.547616379,0.035239432
36,0.14,0.53666126,-2.371082486,-0.639292455,0.036057946
40,0.9,0.53659635,-4.891204743,-1.885201603,0.011457602
26,0.12,0.536577659,-2.260773115,-0.45162015,0.043664322
10,0.29,0.536556572,-1.526892881,0.053979042,0.052134261
11,0.55,0.53655639,-1.573361724,0.013260036,0.052602655
11,0.59,0.536478131,-1.574647794,0.009319659,0.052462832
11,0.58,0.536478131,-1.576723177,0.009319659,0.052462832
29,0.21,0.536468858,-2.266202725,-0.507530965,0.043920713
38,0.19,0.536455597,-2.589958064,-0.761814926,0.034318964
39,0.62,0.536447451,-4.633638971,-1.906113669,0.00074629
11,0.69,0.536407551,-1.576820973,0.000521788,0.052256602
11,0.62,0.536407551,-1.583449176,0.000521788,0.052256602
11,0.64,0.536407551,-1.583455542,0.000521788,0.052256602
35,0.58,0.536402345,-3.901890719,-1.504924166,0.017867644
39,0.54,0.536397873,-4.397388534,-1.843952384,0.002510242
21,0.85,0.536341039,-2.985353443,-0.563177341,0.047768326
4,0.11,0.536318475,-1.856949676,-0.705430913,0.005547675
4,0.12,0.536318475,-1.858293529,-0.705430913,0.005547675
4,0.1,0.536318475,-1.858439318,-0.705430913,0.005547675
22,0.79,0.536306574,-2.795833745,-0.723763415,0.046318433
40,0.94,0.536268362,-5.023905288,-1.926941461,0.010688533
34,0.11,0.536266332,-1.938731656,-0.32350762,0.048676798
11,0.81,0.536253491,-1.679654403,-0.013499381,0.055530982
15,0.89,0.536221125,-2.359819366,-0.353908876,0.052508467
29,0.2,0.536212405,-2.189259368,-0.563583594,0.042576826
40,0.1,0.536187228,-2.22544576,-0.56283625,0.038753933
40,0.1,0.536187228,-2.22544576,-0.56283625,0.038753933
50,0.05,0.536165963,-1.981448112,-0.529887891,0.040531217
44,0.26,0.536119384,-3.718281263,-1.368239967,0.014036308
50,0.005,0.536117258,-1.922388188,-0.311369715,0.049753645
15,0.96,0.536115185,-2.419475537,-0.416005822,0.050790274
4,0.15,0.536060498,-1.866056244,-0.704956543,0.005899782
4,0.13,0.536060498,-1.867614662,-0.704956543,0.005899782
4,0.14,0.536060498,-1.870829451,-0.704956543,0.005899782
27,0.3,0.536045097,-2.906890596,-0.75177136,0.039852615
30,0.22,0.536011971,-3.060117386,-0.954274201,0.026763264
29,0.56,0.536007621,-3.213753199,-0.918706405,0.03680392
40,0.99,0.535969752,-4.891564741,-1.919575858,0.012633736
41,0.008,0.535965622,-1.804243102,-0.159753022,0.052733757
22,0.85,0.535941674,-2.881708068,-0.794190219,0.04511835
35,0.56,0.53594147,-3.853599136,-1.462069165,0.01964641
22,0.76,0.535911156,-2.749656076,-0.684682489,0.046696146
43,0.54,0.535910495,-3.888402544,-1.398676144,0.022889507
29,0.57,0.53588605,-3.220245497,-0.89323006,0.037619173
41,0.009,0.535876571,-1.807563699,-0.156877325,0.052711014
23,0.26,0.535875861,-2.00748679,-0.301488115,0.048817716
40,0.91,0.535866907,-4.90259698,-1.88242501,0.011782105
28,0.76,0.535855617,-3.902373159,-1.299742031,0.026221268
15,0.9,0.535846699,-2.352675292,-0.35072295,0.052829734
39,0.45,0.535841318,-4.326042044,-1.791309554,-0.000191721
36,0.87,0.535832611,-4.420298924,-1.835051027,0.007434742
41,0.18,0.535819068,-2.885518983,-0.97640098,0.027762753
10,0.3,0.535787783,-1.537386154,0.056880903,0.05167008
11,0.71,0.535746966,-1.573999204,-0.008287261,0.051797978
11,0.84,0.53571388,-1.670481143,-0.023768225,0.05444655
26,0.99,0.535659879,-3.679305745,-1.095214092,0.035081315
38,0.13,0.535616215,-2.447127829,-0.612945994,0.039393525
29,0.5,0.535611063,-2.938188583,-0.743412318,0.041924937
11,0.54,0.535607144,-1.579846379,0.014092896,0.05265083
21,0.49,0.535603578,-3.050430578,-0.79734519,0.035210513
44,0.95,0.535575774,-5.20486611,-2.170034754,-0.000452905
10,0.84,0.535513571,-1.607176119,-0.092291886,0.050909539
10,0.83,0.535513571,-1.608209423,-0.092291886,0.050909539
21,0.46,0.53550866,-2.929016013,-0.78311676,0.034490367
30,0.2,0.535507872,-2.661558168,-0.797029325,0.033123247
45,0.26,0.535500361,-3.895746349,-1.61863182,0.006645496
10,0.68,0.535472525,-1.642403763,-0.068157671,0.049921954
37,0.79,0.535470697,-4.719347744,-1.953535399,0.00455999
44,0.77,0.535468688,-5.182877649,-2.035370149,0.002695511
25,0.35,0.535450777,-3.319845983,-1.122182724,0.022727664
38,0.16,0.535446947,-2.707772125,-0.836964005,0.028877817
29,0.69,0.535420618,-3.233515761,-1.036785326,0.035262557
24,0.68,0.535378424,-3.69144572,-1.305734773,0.022164743
29,0.58,0.535318021,-3.354105329,-0.977074887,0.034975332
41,0.007,0.535258582,-1.844003859,-0.186959728,0.051849481
37,0.6,0.535255384,-4.116256161,-1.591226744,0.010479781
36,0.88,0.535228358,-4.462547353,-1.857996432,0.007002283
32,0.99,0.53522021,-4.441274462,-1.765432423,0.013979963
26,0.84,0.535211162,-3.166228796,-0.75497089,0.047237192
44,0.25,0.535208664,-3.625921593,-1.312845719,0.016179773
40,0.97,0.535192084,-4.889185726,-1.893314799,0.013140725
39,0.66,0.535191134,-4.942424677,-2.051284717,-0.003671813
25,0.23,0.53514682,-2.949096297,-0.848696178,0.030592562
15,1,0.535137589,-2.490425513,-0.462561368,0.047597019
44,0.92,0.535122142,-5.050334575,-2.179503906,-0.002831754
29,0.55,0.535104478,-3.072946166,-0.815723673,0.040796856
22,0.92,0.535093055,-3.421618717,-1.132630941,0.030914583
35,0.53,0.53507651,-3.673286136,-1.355197691,0.023588224
29,0.22,0.535070491,-2.253485832,-0.504671484,0.04229124
30,0.21,0.535040881,-3.155997871,-0.975103962,0.026356114
38,0.18,0.535036822,-2.699540431,-0.775021293,0.033919813
40,1,0.534978173,-5.021139069,-2.026461792,0.008349836
40,1,0.534978173,-5.021139069,-2.026461792,0.008349836
21,0.89,0.534971891,-3.161729662,-0.647898119,0.04804703
29,0.87,0.534966362,-3.725659252,-1.297939988,0.028413055
30,0.12,0.534947718,-2.172132765,-0.449109347,0.041534579
11,0.96,0.53492529,-1.821781953,-0.108185216,0.052852843
11,0.97,0.53492529,-1.823611776,-0.108185216,0.052852843
29,0.54,0.534917531,-3.095458467,-0.874397407,0.037458604
41,0.004,0.534916851,-1.799135263,-0.153618087,0.053165655
34,0.36,0.534872893,-3.292642151,-1.084503885,0.025129228
26,1,0.534848028,-3.775807405,-1.123622492,0.035438877
44,0.57,0.534826862,-4.499986687,-1.588607755,0.016830331
55,0.005,0.534822725,-2.05728907,-0.566608171,0.038305374
34,0.33,0.534802413,-3.264267225,-1.056121467,0.026320025
40,0.95,0.53478259,-5.027702088,-1.991773948,0.00825179
33,0.62,0.534774905,-3.74207892,-1.438449939,0.017150794
28,0.64,0.534752327,-3.479316786,-0.959510798,0.037211827
11,0.46,0.534726632,-1.601795864,0.00713695,0.052237398
27,0.29,0.534692097,-2.950857427,-0.83346522,0.034930972
44,0.58,0.534691584,-4.499446523,-1.583441252,0.01615935
29,0.51,0.534688209,-3.009837214,-0.786919435,0.040206962
29,0.8,0.534674381,-3.419664219,-1.178954588,0.030931917
21,0.92,0.534612672,-3.162448576,-0.638999021,0.04851245
44,0.94,0.534579524,-5.195114849,-2.201617464,-0.002504605
39,0.21,0.534578014,-2.957066806,-1.074648773,0.024089831
25,0.27,0.534541351,-3.044259065,-0.902402302,0.030282713
22,0.9,0.534532288,-2.971285353,-0.909787549,0.041668257
4,0.009,0.534526399,-1.851786012,-0.713007515,0.004814727
4,0.001,0.534526399,-1.852674887,-0.713007515,0.004814727
4,0.002,0.534526399,-1.852674887,-0.713007515,0.004814727
4,0.003,0.534526399,-1.852674887,-0.713007515,0.004814727
4,0.004,0.534526399,-1.852674887,-0.713007515,0.004814727
4,0.005,0.534526399,-1.852674887,-0.713007515,0.004814727
4,0.006,0.534526399,-1.852674887,-0.713007515,0.004814727
4,0.007,0.534526399,-1.852674887,-0.713007515,0.004814727
4,0.008,0.534526399,-1.852674887,-0.713007515,0.004814727
41,0.006,0.534522816,-1.829529237,-0.174919647,0.052579856
27,0.25,0.534505718,-2.831576239,-0.776136658,0.03819901
10,0.47,0.534503111,-1.588785543,-0.020522663,0.050116756
39,0.63,0.534403552,-4.795410985,-1.965212516,-0.00104174
32,1,0.534398889,-4.442922843,-1.716978511,0.01643423
10,0.67,0.534385609,-1.572879565,-0.026353211,0.049469292
10,0.75,0.53437812,-1.628234642,-0.122438868,0.048053386
10,0.76,0.53437812,-1.62947616,-0.122438868,0.048053386
40,0.88,0.534367796,-4.83452723,-1.765341631,0.016681992
41,0.001,0.534365707,-1.811482016,-0.160816475,0.052711293
25,0.22,0.53436014,-2.828550698,-0.754391241,0.03469137
24,0.64,0.534350213,-3.466701739,-1.164067062,0.027094914
22,0.84,0.534337014,-2.778491371,-0.777795686,0.045802723
33,0.002,0.534335766,-1.750945619,-0.163911098,0.051154419
23,0.22,0.534280386,-1.959282232,-0.312641655,0.047727769
15,0.92,0.534273549,-2.358790767,-0.329857034,0.054366765
44,0.84,0.534272642,-5.266133221,-2.202305439,-0.002756726
37,0.59,0.534264026,-4.144338145,-1.614038227,0.009861298
21,0.47,0.534222437,-3.007903057,-0.83914649,0.030560665
27,0.2,0.534198107,-2.204742607,-0.562070525,0.044678856
10,0.82,0.534195578,-1.621518566,-0.116747317,0.048706078
33,0.003,0.534151527,-1.741315199,-0.150636519,0.051702477
41,0.12,0.53412664,-2.078974273,-0.459368074,0.042968545
33,0.001,0.53411415,-1.704513773,-0.104807278,0.053309738
25,0.97,0.534091426,-3.855855204,-1.33448475,0.023832451
15,0.94,0.534088837,-2.35175807,-0.331562443,0.054195398
11,0.33,0.534084454,-1.598295587,0.016431944,0.050723391
34,0.32,0.53408249,-3.280133907,-1.077290517,0.025365462
44,0.24,0.534071005,-3.529951179,-1.276499582,0.017480457
26,0.1,0.534052038,-2.193071883,-0.406872512,0.044566371
22,0.77,0.534047398,-2.707617483,-0.689172818,0.047860369
44,0.78,0.534018113,-5.356271844,-2.076146181,0.001010508
26,0.82,0.534014455,-3.218799981,-0.769530318,0.046666982
38,0.78,0.534011971,-4.863080999,-1.798721184,0.010079538
29,0.84,0.53400951,-3.72535467,-1.329780027,0.026105904
21,0.6,0.533938826,-3.041042343,-0.750681768,0.035861823
22,0.78,0.53393702,-2.690910296,-0.676885329,0.04849358
34,0.41,0.533925348,-3.394737029,-1.219343651,0.020950068
41,0.005,0.533924715,-1.820501284,-0.168900491,0.052777542
41,0.002,0.533900506,-1.82445051,-0.175513501,0.052212659
34,0.15,0.53386698,-2.074298863,-0.631470249,0.036497066
33,0.66,0.53383135,-4.038851346,-1.428688802,0.01930537
22,0.41,0.533752995,-2.364288241,-0.375795071,0.050968832
26,0.83,0.533745101,-3.165426483,-0.712000913,0.04926643
44,0.97,0.533740181,-5.168478962,-2.224284368,-0.00249188
41,0.003,0.533738052,-1.808863912,-0.162094264,0.052537845
33,0.009,0.53371504,-1.735281015,-0.113841038,0.052601721
11,0.34,0.533703954,-1.598148585,0.015933817,0.050698767
10,0.66,0.533662174,-1.552400138,-0.029902704,0.04878051
10,0.23,0.533659707,-1.498762286,0.013251675,0.049273024
22,0.8,0.533607958,-2.794306371,-0.739667357,0.04589574
28,0.67,0.533605719,-3.607949003,-1.059744373,0.033320717
34,0.34,0.533570914,-3.278747116,-1.056786272,0.025900738
21,0.77,0.53356881,-3.13529984,-0.668963824,0.043092967
42,0.002,0.533565387,-1.868418037,-0.288733252,0.046686702
29,0.53,0.533526548,-3.067976829,-0.819010467,0.04014352
11,0.5,0.533511149,-1.587775355,0.002536812,0.051586506
11,0.51,0.533511149,-1.588499597,0.002536812,0.051586506
39,0.44,0.533499348,-4.241737618,-1.743450511,0.000767997
29,0.48,0.533455128,-3.014894548,-0.775131005,0.041411103
28,0.74,0.533453647,-3.744717379,-1.277356355,0.025208977
10,0.48,0.533446213,-1.584883884,-0.023776306,0.049595749
42,0.001,0.533420198,-1.880481577,-0.302530407,0.04593204
43,0.52,0.533419183,-3.910746636,-1.474905317,0.018697371
34,0.35,0.533386808,-3.332528224,-1.104768454,0.024493645
38,0.14,0.533308353,-2.57994069,-0.746338839,0.034050192
23,0.21,0.533306664,-2.068411338,-0.363987472,0.045183426
40,0.13,0.533289503,-2.404774211,-0.64484218,0.036298006
11,0.32,0.533283023,-1.58803575,0.012690005,0.050002247
38,0.79,0.533227346,-5.05345938,-1.815765679,0.009118112
10,0.65,0.533217252,-1.605450111,-0.056195454,0.048236207
28,0.77,0.533191068,-3.728612443,-1.249405776,0.027981037
15,0.99,0.533165791,-2.464887118,-0.420701634,0.04874869
42,0.009,0.533104575,-1.870222751,-0.297430709,0.045824554
42,0.006,0.533068759,-1.87502494,-0.28180306,0.047148567
42,0.003,0.533054631,-1.872721449,-0.306251262,0.045869561
10,0.54,0.533014337,-1.597590303,-0.03228025,0.049257512
10,0.5,0.533014337,-1.598344856,-0.03228025,0.049257512
10,0.51,0.533014337,-1.602630368,-0.03228025,0.049257512
26,0.62,0.533011165,-3.236081949,-0.71142837,0.043534033
41,0.19,0.533005956,-2.945411149,-1.097816889,0.02198168
29,0.6,0.532989787,-3.351004478,-1.009313114,0.033807612
25,0.36,0.532989289,-3.213726754,-1.027037149,0.025727496
10,0.31,0.532954252,-1.52238384,0.047229496,0.050255922
22,0.86,0.532948707,-2.802090255,-0.809502808,0.045130752
24,0.7,0.532937262,-3.642670158,-1.329804881,0.022565639
34,0.14,0.532931171,-2.11454751,-0.542922934,0.038940395
10,0.25,0.53292479,-1.525505042,0.024138125,0.050186005
37,0.65,0.532920702,-4.290611707,-1.774461652,0.005472852
22,0.42,0.532903726,-2.407954829,-0.424759963,0.0493067
23,0.14,0.53289825,-2.423101304,-0.500615294,0.040364618
28,0.78,0.532889398,-3.748771171,-1.252792918,0.028088969
26,0.13,0.532879906,-2.322254226,-0.558200544,0.03887421
27,0.24,0.532877237,-2.771451039,-0.738917548,0.03976561
28,0.65,0.532848031,-3.455531972,-0.949399544,0.037660333
42,0.004,0.532838001,-1.883568403,-0.289296395,0.046412988
39,0.65,0.532829906,-4.833982686,-2.001312258,-0.002926806
32,0.97,0.532828712,-4.497433684,-1.703416345,0.016785
21,0.58,0.532793659,-3.056373004,-0.762078529,0.037941387
42,0.007,0.532752277,-1.87288999,-0.297875326,0.046109749
34,0.31,0.532749719,-3.269289461,-1.090403059,0.023799929
21,0.63,0.532738802,-3.022547382,-0.686203524,0.039740301
21,0.68,0.532734083,-2.967130844,-0.60080334,0.043987449
45,0.25,0.532730748,-3.852231563,-1.57737308,0.007719717
11,0.36,0.532722958,-1.592108228,0.011393242,0.050177652
41,0.7,0.532687338,-4.911142063,-1.991055744,0.001809046
25,0.72,0.532684529,-3.245513261,-0.977664878,0.032608056
26,0.94,0.53267558,-3.752747758,-1.092630875,0.035796313
26,0.72,0.532643846,-3.22651586,-0.677189001,0.048639354
39,0.43,0.532621058,-4.132376744,-1.660777284,0.005183766
26,0.98,0.532605456,-3.7916884,-1.140667779,0.034276641
37,0.62,0.532542147,-4.119416281,-1.668365073,0.007856176
23,0.75,0.532540989,-3.124134253,-0.893427698,0.038800811
15,0.97,0.532521343,-2.402542588,-0.41740845,0.047657738
29,0.61,0.532514009,-3.274756675,-0.961475749,0.035524997
10,0.27,0.532510484,-1.511629317,0.01543748,0.049267799
10,0.71,0.532456152,-1.635146039,-0.125652476,0.046742384
25,0.93,0.532446525,-3.898857695,-1.364208606,0.021865766
26,0.97,0.532419269,-3.769155211,-1.098180006,0.03587406
11,0.35,0.532410811,-1.58253146,0.017882953,0.050076494
10,0.74,0.532364376,-1.613100628,-0.125784091,0.046692784
18,0.29,0.532364138,-1.959531917,-0.224206404,0.04718632
39,0.2,0.532354643,-2.888035888,-1.060596812,0.025056627
34,0.37,0.5323521,-3.274331786,-1.104262779,0.024840222
22,0.46,0.532298551,-2.525958857,-0.494409329,0.047591314
36,0.93,0.532284708,-4.563600127,-1.945198623,0.005581917
25,0.25,0.532278757,-2.947227423,-0.850511707,0.030450583
30,0.14,0.532270281,-2.383494276,-0.678719194,0.032395567
46,0.1,0.532258527,-2.520384632,-0.779266619,0.028785905
15,0.93,0.532227841,-2.420344848,-0.398904727,0.049023578
10,0.6,0.532191548,-1.594771355,-0.037039573,0.048713844
10,0.55,0.532191548,-1.596646836,-0.037039573,0.048713844
10,0.56,0.532191548,-1.599433362,-0.037039573,0.048713844
10,0.52,0.532191548,-1.600400973,-0.037039573,0.048713844
10,0.53,0.532191548,-1.600869075,-0.037039573,0.048713844
29,0.83,0.532169171,-3.653339917,-1.341526934,0.025254281
10,0.69,0.532154603,-1.570335149,-0.065788643,0.046744372
42,0.008,0.532145829,-1.880860277,-0.321784852,0.04471878
28,0.79,0.532103952,-3.819429832,-1.283257348,0.027076755
22,0.43,0.532070897,-2.404733029,-0.439500889,0.049084993
42,0.11,0.532055229,-2.577013181,-0.756488213,0.036224397
10,0.24,0.532046514,-1.520243175,0.011054528,0.048816027
39,0.26,0.531988237,-3.252631636,-1.329167796,0.012029798
25,0.94,0.531908897,-3.903070394,-1.350843976,0.022804168
46,0.21,0.53190069,-3.492493816,-1.233431557,0.018588539
26,0.63,0.531896365,-3.239353943,-0.680893148,0.04522408
50,0.001,0.531892171,-1.913980094,-0.340081909,0.04795808
11,0.43,0.531892159,-1.581808889,-0.026563332,0.04850748
29,0.86,0.531874126,-3.723730518,-1.348575734,0.024818707
21,0.59,0.531814101,-3.01949442,-0.756580407,0.038031658
29,0.68,0.531748741,-3.213176063,-1.056790436,0.033811682
34,0.42,0.531740507,-3.439251203,-1.310317492,0.019028926
18,0.28,0.531707767,-1.821454227,-0.083294282,0.053949505
36,0.89,0.5316958,-4.479508911,-1.895241342,0.00592706
22,0.88,0.531671865,-2.994515083,-0.940263102,0.040226427
29,0.88,0.531669604,-3.828402545,-1.442463233,0.020836328
43,0.17,0.531665315,-2.538206765,-0.833730129,0.033112942
44,0.93,0.531662817,-5.16935863,-2.166793185,-0.001767917
33,0.64,0.531657775,-3.874831665,-1.394931019,0.020453135
15,0.98,0.531653472,-2.493766549,-0.470436556,0.046782509
26,0.86,0.531651821,-3.210452676,-0.716459043,0.049233345
25,0.69,0.531646917,-3.271616211,-1.07031958,0.028015413
21,0.66,0.531644139,-2.963968104,-0.620923161,0.041213558
23,0.83,0.531632945,-3.161567026,-0.950203118,0.036976045
23,0.78,0.531630965,-3.17022116,-0.906077659,0.039729534
42,0.005,0.531608989,-1.895234657,-0.299357096,0.045621243
23,0.73,0.531585887,-3.100132132,-0.882201761,0.037933453
29,0.89,0.531583617,-3.732272077,-1.379853187,0.02395056
39,0.98,0.531578873,-5.43799405,-2.334394687,-0.00729171
29,0.96,0.531517501,-3.983426242,-1.464750179,0.021750605
29,0.18,0.531478972,-2.123428393,-0.536535936,0.041061649
21,0.29,0.531460072,-2.403718516,-0.643838264,0.030530763
25,0.3,0.531431088,-3.126691459,-0.988042646,0.027200843
10,0.26,0.531426097,-1.505984419,0.002787621,0.047643652
38,0.85,0.531417374,-4.979351879,-1.897689226,0.006346467
29,0.59,0.531400532,-3.319871963,-0.993855967,0.034563061
10,0.49,0.531348834,-1.595435898,-0.040800086,0.048441356
39,0.29,0.531235519,-3.360908428,-1.432940495,0.008994881
25,0.68,0.531227694,-3.259552024,-1.063367105,0.027908011
23,0.77,0.531179388,-3.20781934,-0.911966925,0.038730133
44,0.11,0.531104781,-2.654445235,-0.902109133,0.025383871
38,0.87,0.531085778,-4.881938946,-1.895953296,0.007016396
44,0.61,0.531077542,-4.750752513,-1.727120885,0.011829509
38,0.62,0.531062212,-4.632030626,-1.783740648,0.003757141
33,0.74,0.531011674,-4.33291162,-1.82005343,0.004422352
28,0.8,0.531010151,-3.794886757,-1.292865771,0.026990809
21,0.74,0.530970341,-3.079775384,-0.694231505,0.040326368
