Number_of_topics,Beta,c_v,u_mass,c_uci,c_npmi
52,0.1,0.45269757,-4.58361166,-3.80758922,-0.087219997
190,0.005,0.423562273,-4.033250869,-3.208490137,-0.087246851
81,0.8,0.496466413,-5.136329447,-4.389310657,-0.08727296
52,0.5,0.49729013,-6.413958105,-4.427729142,-0.087283678
150,0.03,0.421179611,-3.752338428,-3.264571304,-0.087339435
68,0.08,0.44761011,-4.381722771,-3.757687399,-0.087346693
111,0.9,0.455144919,-4.102690937,-3.609217743,-0.087396622
100,0.02,0.405425019,-3.154794376,-3.207937492,-0.087410191
100,0.03,0.407827662,-3.198163671,-3.207738459,-0.087425148
128,0.03,0.419563437,-3.473117804,-3.285657376,-0.08745075
70,0.1,0.462686866,-4.731210047,-3.678103883,-0.087503594
70,0.1,0.462686866,-4.731210047,-3.678103883,-0.087503594
118,0.06,0.420917835,-3.535317768,-3.375077232,-0.087520731
68,0.5,0.514406183,-5.484918366,-4.624973288,-0.087597376
139,0.06,0.42457317,-3.801083406,-3.277409127,-0.087619947
146,0.03,0.423896972,-3.57687116,-3.251636709,-0.087661148
40,0.6,0.4802059,-6.291437552,-4.337032662,-0.087694675
146,0.005,0.416825098,-3.549941414,-3.216693502,-0.087763448
150,0.06,0.427476206,-3.8637488,-3.265807625,-0.087775817
149,0.05,0.417944426,-3.749918967,-3.205425633,-0.08784198
110,0.07,0.427021601,-3.580907993,-3.417354199,-0.087860193
122,0.01,0.416241611,-3.498522897,-3.283271553,-0.087946382
106,0.07,0.432035048,-3.816952976,-3.47615882,-0.087949635
80,0.08,0.454052143,-4.323403848,-3.768547847,-0.087986938
56,0.7,0.522375756,-5.110373397,-4.614460074,-0.088008955
51,0.1,0.472837871,-4.831150444,-3.938240112,-0.088019734
104,0.8,0.449795514,-4.068391157,-3.814809058,-0.088021331
71,0.7,0.522196583,-5.176093913,-4.520962063,-0.088065084
77,0.08,0.443095151,-4.292563574,-3.629227626,-0.088077591
105,0.005,0.417106646,-3.201332135,-3.335992396,-0.088094891
105,0.005,0.417106646,-3.201332135,-3.335992396,-0.088094891
42,0.5,0.473675355,-6.327315346,-4.442932267,-0.088126395
74,0.08,0.428975768,-3.9878622,-3.592094199,-0.08817029
114,0.07,0.44529444,-3.953149248,-3.599913191,-0.088170799
190,0.05,0.425861102,-4.129547038,-3.264560804,-0.088179496
190,0.01,0.422529371,-4.067721086,-3.237490726,-0.088232949
149,0.02,0.416683409,-3.832431915,-3.231251466,-0.088249951
86,0.9,0.465017799,-4.429508224,-4.081553764,-0.08831966
62,0.7,0.499714777,-5.54071802,-4.567160293,-0.088337673
93,0.08,0.446998516,-4.363391228,-3.708490932,-0.088366186
160,0.001,0.414800646,-3.835291575,-3.233310552,-0.088417651
146,0.05,0.421066095,-3.603579437,-3.235754931,-0.088419905
96,0.8,0.464990338,-4.658968986,-4.066877029,-0.088430254
170,0.05,0.422671713,-3.928969552,-3.299357922,-0.088494352
79,0.4,0.498694303,-5.056323868,-4.512785992,-0.088523884
58,0.9,0.488178933,-5.071728309,-4.602954978,-0.088583766
134,0.07,0.43398424,-3.935080144,-3.448359276,-0.088661383
125,0.07,0.436736451,-3.876949487,-3.53834735,-0.088678112
60,0.7,0.516422515,-5.445051635,-4.600779223,-0.088740693
97,0.08,0.445084048,-4.247792211,-3.658361967,-0.088802541
100,0.05,0.415914616,-3.224248203,-3.276588225,-0.088811059
100,0.05,0.415914616,-3.224248203,-3.276588225,-0.088811059
81,0.7,0.499127178,-4.906354078,-4.257279458,-0.088850133
122,0.02,0.416372314,-3.476907114,-3.301944184,-0.088856643
81,0.6,0.472600631,-5.315071843,-4.114861697,-0.088876126
49,0.6,0.484668246,-6.266445421,-4.568876582,-0.088919885
149,0.04,0.417321487,-3.809097915,-3.2381607,-0.08894408
138,0.07,0.432232165,-4.055277035,-3.504303463,-0.088945125
62,0.6,0.478494971,-6.01316489,-4.661971389,-0.089017655
128,0.06,0.426944779,-3.57037448,-3.328695919,-0.089021185
103,0.7,0.485212398,-4.89305003,-4.262257769,-0.089032434
85,1,0.477543551,-4.815712257,-4.060714125,-0.08904854
85,1,0.477543551,-4.815712257,-4.060714125,-0.08904854
91,0.7,0.489007587,-4.423557711,-4.28444533,-0.089073073
56,0.9,0.50470795,-4.751806029,-4.540111896,-0.089087442
90,0.6,0.491713377,-4.912479674,-4.244729585,-0.089097686
143,0.06,0.416923462,-3.686144776,-3.236116539,-0.089145321
53,0.6,0.481919217,-6.645971433,-4.547953808,-0.089154734
41,0.2,0.507795462,-5.680303506,-4.168927796,-0.089158799
144,0.02,0.417025839,-3.599915304,-3.312354467,-0.089162588
90,0.7,0.510394748,-4.583879655,-4.445570682,-0.0892514
84,0.08,0.438633115,-4.16742119,-3.752672799,-0.089277563
124,1,0.44166348,-4.727581597,-3.691253963,-0.089311626
62,0.09,0.450563445,-4.992875327,-3.948208574,-0.08933565
69,1,0.482958646,-5.050256834,-4.024933284,-0.089427449
38,1,0.523055379,-6.123935734,-4.567963485,-0.08943702
54,1,0.517746352,-5.344285931,-4.549768459,-0.089542384
119,0.07,0.434931549,-3.779603815,-3.541643736,-0.089577633
43,0.4,0.502099838,-6.972534238,-4.403847638,-0.089592541
49,0.5,0.499362679,-6.242221155,-4.474520211,-0.089601777
149,0.03,0.41371872,-3.826521097,-3.257374636,-0.089666221
58,0.8,0.510435192,-4.923883244,-4.514999702,-0.089754969
146,0.06,0.429308928,-3.725551983,-3.331634605,-0.089821414
48,0.3,0.48249384,-6.328722988,-4.347887162,-0.089864239
38,0.6,0.48133475,-6.066810537,-4.407295417,-0.089936279
170,0.01,0.413046216,-3.870294851,-3.323535747,-0.089945257
66,0.7,0.504499972,-4.773881612,-4.741995554,-0.089974215
43,0.6,0.480063283,-6.935466135,-4.532570896,-0.090008026
58,0.4,0.469371933,-6.510587183,-4.423151058,-0.09003038
63,1,0.510174079,-4.913847046,-4.53030443,-0.09003087
100,0.001,0.401953308,-3.159398863,-3.268697395,-0.090088585
52,0.9,0.504924207,-5.314869546,-4.791921402,-0.090089124
120,0.4,0.483277961,-5.380466148,-4.214537529,-0.090122069
67,0.7,0.495707884,-5.650940658,-4.529532893,-0.090135884
97,0.9,0.461126949,-4.458086958,-4.076801055,-0.090159688
48,1,0.513353991,-5.266654298,-4.559473866,-0.090169649
144,0.04,0.424346968,-3.585476562,-3.32022456,-0.090184461
129,0.06,0.411396232,-3.565877644,-3.305388163,-0.090185788
144,0.01,0.418096296,-3.55488165,-3.328053717,-0.090231262
50,0.8,0.528354055,-5.429017792,-4.738574347,-0.090232349
144,0.03,0.420528482,-3.621965454,-3.369872608,-0.090264474
124,0.07,0.444841388,-3.943114754,-3.593262484,-0.090308297
79,0.8,0.483160789,-5.102722322,-4.407813541,-0.090336916
53,0.4,0.484253252,-6.396208872,-4.509562108,-0.090405257
130,0.06,0.413703846,-3.61924269,-3.370681635,-0.090513717
115,0.4,0.473470641,-5.551768278,-4.154420692,-0.090583436
34,0.9,0.479528234,-6.663369506,-4.537837985,-0.090702491
136,0.005,0.408586841,-3.727112277,-3.253279188,-0.090703342
144,0.05,0.426571923,-3.616465671,-3.335851583,-0.090715784
56,0.09,0.447402123,-4.592722874,-3.850071546,-0.090731135
49,0.4,0.496980159,-6.782874842,-4.401160617,-0.090777716
149,0.06,0.416924648,-3.978045304,-3.321597001,-0.090832813
72,0.6,0.484948848,-5.0996986,-4.563902203,-0.090867233
71,0.08,0.448026418,-4.473093381,-3.970843707,-0.09089724
51,0.09,0.469358512,-4.647852072,-3.994626531,-0.090963341
101,0.5,0.491434781,-4.420099556,-4.405167804,-0.090979274
62,0.8,0.488113683,-5.309368155,-4.668114705,-0.091016241
122,0.03,0.409753207,-3.511210868,-3.341127713,-0.091017782
149,0.01,0.41031277,-3.81926166,-3.271080463,-0.091241395
140,0.01,0.413929478,-3.675331242,-3.34488884,-0.091258506
140,0.01,0.413929478,-3.675331242,-3.34488884,-0.091258506
136,0.01,0.410968876,-3.73962998,-3.26662089,-0.091264697
104,0.6,0.450482763,-4.416796082,-3.964009484,-0.09136795
73,0.7,0.505753082,-5.226379756,-4.672190808,-0.091372758
107,0.9,0.449750022,-4.617609739,-3.988663464,-0.09149543
84,0.8,0.546269794,-4.413831404,-4.665997136,-0.091513662
47,0.6,0.498590136,-6.32870711,-4.655914949,-0.091531847
26,1.5,0.474023181,-6.670753651,-4.731686262,-0.091540246
121,0.01,0.41204379,-3.549621754,-3.34372269,-0.091559673
69,0.8,0.518567862,-5.302972635,-4.411813093,-0.091574528
66,0.09,0.454319808,-4.783054071,-3.848907628,-0.091580355
75,0.9,0.49426054,-4.766554823,-4.596254523,-0.091599454
69,0.7,0.524735109,-5.028263777,-4.670224299,-0.091628112
41,0.3,0.502575411,-6.232621598,-4.306145076,-0.091669509
81,0.9,0.492328389,-5.230025563,-4.328129995,-0.091762494
102,1,0.439801684,-5.073166769,-3.94936661,-0.091765334
59,1,0.537980623,-4.444003711,-4.876351263,-0.091766345
26,0.8,0.48799752,-6.578557463,-4.5381155,-0.091767002
61,0.9,0.538460794,-4.90953016,-4.899335819,-0.091808827
145,0.001,0.404744131,-3.537501882,-3.269549858,-0.09183293
149,0.005,0.408562442,-3.824256734,-3.281599371,-0.091834101
56,0.8,0.510879734,-4.854731061,-4.687387503,-0.091906799
107,1,0.427720769,-4.425986309,-3.708544666,-0.09196025
190,0.001,0.416805472,-4.042190328,-3.310783559,-0.09200937
64,1,0.496526848,-4.624766397,-4.391376852,-0.092060259
111,0.7,0.478693673,-4.640025346,-4.038602899,-0.092064691
103,0.6,0.482898699,-5.315323171,-4.303449748,-0.092118299
121,0.005,0.410595742,-3.55506295,-3.343256199,-0.092146066
136,0.04,0.417123695,-3.796207085,-3.258617526,-0.09216397
43,0.2,0.500889305,-6.291908394,-4.256080377,-0.092237356
65,0.09,0.471069586,-4.918468663,-4.054234641,-0.092239815
170,0.005,0.407531953,-3.858516624,-3.353913619,-0.092296182
195,0.05,0.417060723,-4.154386024,-3.369780851,-0.09231397
122,0.04,0.409907493,-3.528883575,-3.312797429,-0.092322127
59,0.09,0.459552154,-5.069480519,-3.951069454,-0.092327574
136,0.03,0.406732287,-3.757844717,-3.269231054,-0.092526352
97,0.7,0.482242031,-4.340247902,-4.395439155,-0.092550142
72,0.9,0.503836138,-4.866132852,-4.636831138,-0.092576777
93,0.3,0.514278534,-5.548937732,-4.617643495,-0.092585051
145,0.01,0.406265809,-3.593480062,-3.311932306,-0.092586014
145,0.01,0.406265809,-3.593480062,-3.311932306,-0.092586014
112,0.07,0.437429451,-3.836636097,-3.583550015,-0.092610135
136,0.05,0.415830928,-3.854397299,-3.284743647,-0.092651936
170,0.001,0.408463188,-3.857824101,-3.342050149,-0.092666805
130,0.8,0.436424338,-4.898750024,-3.812510941,-0.092690944
140,0.03,0.412534869,-3.697380535,-3.377867975,-0.09269875
98,1,0.455998208,-4.451225006,-4.206563116,-0.092749568
145,0.005,0.403888167,-3.568704861,-3.314670131,-0.092775916
145,0.005,0.403888167,-3.568704861,-3.314670131,-0.092775916
144,0.005,0.416971511,-3.59528491,-3.398049098,-0.092834446
147,0.07,0.427326824,-3.977907897,-3.50618089,-0.092844812
96,0.9,0.444498482,-4.595509284,-4.000686916,-0.092856707
48,0.9,0.517599967,-5.26055107,-4.741231585,-0.092989251
118,0.9,0.448438069,-4.91448845,-4.097679602,-0.093047724
88,0.8,0.485991003,-4.581156004,-4.594002424,-0.093051021
54,0.1,0.443619954,-4.954294608,-3.918673802,-0.093082031
85,0.08,0.454329759,-4.561620483,-3.907392927,-0.093121717
142,0.07,0.423717457,-4.099073427,-3.534109186,-0.093130388
117,0.07,0.447071431,-4.147029533,-3.713796322,-0.093151523
96,1,0.453534171,-4.437740823,-3.985182058,-0.093158644
107,0.7,0.467475818,-4.54107186,-4.154122912,-0.09318206
46,0.7,0.47177094,-6.446208343,-4.643252885,-0.09322938
67,0.08,0.438145389,-4.319212069,-3.916434822,-0.093234127
124,0.9,0.441476108,-4.831983379,-3.839515912,-0.093281047
59,0.8,0.51503297,-5.105499071,-4.793159419,-0.093299245
79,0.9,0.484757492,-4.626281067,-4.486878495,-0.093299945
150,0.07,0.428313422,-4.260167851,-3.516704636,-0.093318324
145,0.05,0.404016327,-3.556548783,-3.338819752,-0.09331963
145,0.05,0.404016327,-3.556548783,-3.338819752,-0.09331963
121,0.03,0.410474988,-3.669202996,-3.380871472,-0.09333317
53,0.5,0.467809123,-6.969519836,-4.619712091,-0.093336077
135,0.07,0.422672889,-3.9689366,-3.514010307,-0.093339361
140,0.02,0.415980059,-3.710529609,-3.399639132,-0.093365293
40,1,0.490939496,-6.019940289,-4.665222341,-0.093449691
40,1,0.490939496,-6.019940289,-4.665222341,-0.093449691
54,0.9,0.484157121,-5.47944079,-4.54595723,-0.093461192
90,0.08,0.458988553,-4.637495813,-3.862639302,-0.093471978
120,1,0.444870797,-5.057983893,-3.926877552,-0.093479105
120,1,0.444870797,-5.057983893,-3.926877552,-0.093479105
79,0.1,0.440507493,-4.899697903,-3.83389333,-0.093544931
111,1,0.435867819,-4.283712375,-3.687428381,-0.093660109
79,0.6,0.491887945,-4.872050768,-4.553902547,-0.093673839
122,0.06,0.410658036,-3.555611052,-3.353654699,-0.093681762
49,0.1,0.455463899,-4.708298522,-3.987029871,-0.093696579
210,0.005,0.418850788,-4.165015704,-3.376009042,-0.0937055
56,0.5,0.502918896,-6.641925198,-4.637863774,-0.093755274
82,0.8,0.512912864,-4.490089911,-4.499200089,-0.093762203
41,0.5,0.473715608,-6.631409466,-4.542299879,-0.093789085
38,0.7,0.462997823,-6.010652932,-4.568638862,-0.093820959
45,0.8,0.505830864,-6.423879954,-4.794950855,-0.093843497
210,0.01,0.419605869,-4.176616951,-3.407942028,-0.093853001
140,0.005,0.4097824,-3.696182244,-3.40254477,-0.093886665
140,0.005,0.4097824,-3.696182244,-3.40254477,-0.093886665
79,1,0.498554344,-4.587253963,-4.559372948,-0.09394964
66,0.5,0.494395516,-6.375558651,-4.645396568,-0.093974488
145,0.02,0.405660749,-3.596646292,-3.372257619,-0.09400139
48,0.4,0.478035599,-6.541455235,-4.539393655,-0.094033943
109,0.07,0.42969751,-3.937913128,-3.607109174,-0.094044392
85,0.9,0.467326103,-5.073090972,-4.149430895,-0.094064627
115,0.08,0.440531064,-4.08347205,-3.783439888,-0.094185761
57,0.7,0.499828349,-5.80835092,-4.829218798,-0.094208471
68,0.7,0.520523335,-5.12650481,-4.679992639,-0.094212361
68,0.6,0.514486348,-5.493228717,-4.866729425,-0.094271403
136,0.02,0.403743264,-3.753748977,-3.312916617,-0.094289996
122,0.05,0.410171761,-3.525239118,-3.326872893,-0.094370593
140,0.05,0.419114963,-3.793119729,-3.357458046,-0.094374688
140,0.05,0.419114963,-3.793119729,-3.357458046,-0.094374688
54,0.5,0.494164324,-6.657350954,-4.720591867,-0.094401781
62,0.1,0.450365949,-5.289697263,-4.063325069,-0.094441586
98,0.9,0.471170072,-4.388822437,-4.315265416,-0.094443691
145,0.04,0.403360873,-3.580935993,-3.361278283,-0.094449371
88,0.9,0.457627342,-4.620656682,-4.373853233,-0.094493183
44,0.5,0.473344246,-6.686684506,-4.616357933,-0.094500428
121,0.02,0.409066725,-3.642661041,-3.408012043,-0.094508637
145,0.03,0.40438242,-3.59305685,-3.393119706,-0.094563053
59,0.5,0.481001652,-6.738444204,-4.639504591,-0.094565251
52,1,0.509896514,-5.504288144,-4.909105008,-0.094590322
148,0.07,0.435273717,-4.226498806,-3.647701961,-0.094663131
70,0.6,0.50532587,-5.767542291,-4.705961752,-0.094783673
54,0.09,0.439344772,-5.010707832,-3.977422995,-0.094818687
71,0.8,0.497109202,-4.574557508,-4.571924992,-0.094832549
97,0.8,0.472340139,-4.560053251,-4.296738405,-0.094840417
88,0.5,0.488641622,-5.603187152,-4.592466474,-0.094856157
133,0.07,0.436253308,-4.070369694,-3.676705622,-0.09488005
140,0.001,0.405803867,-3.676371244,-3.394141475,-0.094898002
141,0.07,0.434110366,-4.017677923,-3.63969267,-0.094943585
80,0.5,0.504230358,-5.634409987,-4.517004746,-0.095013789
80,0.5,0.504230358,-5.634409987,-4.517004746,-0.095013789
118,0.07,0.421202083,-3.924458938,-3.71402612,-0.09504712
120,0.9,0.431425924,-5.145103674,-3.961428419,-0.0950545
140,0.04,0.41657173,-3.795639693,-3.389607404,-0.095060729
78,0.6,0.511317641,-5.273954766,-4.841956253,-0.09506728
86,1,0.45664121,-4.432701807,-4.134508311,-0.095087229
79,0.09,0.445286801,-4.93748921,-3.929582358,-0.095099761
54,0.8,0.517128299,-5.637776559,-4.846865701,-0.095198002
86,0.09,0.437758859,-4.367976172,-3.716978964,-0.095266231
73,0.08,0.46739432,-4.714322906,-4.030153592,-0.09529276
138,0.9,0.431567179,-4.740417961,-3.829177007,-0.095338242
111,0.6,0.481371713,-4.565551713,-4.274094026,-0.095349949
140,0.06,0.419865342,-3.854753401,-3.422996876,-0.09538666
57,0.1,0.469734623,-5.236208279,-4.156738931,-0.095471191
210,0.001,0.414552218,-4.147660439,-3.389469528,-0.095484011
195,0.01,0.409322054,-4.082406355,-3.423375374,-0.095574711
69,0.5,0.524501212,-5.432774492,-4.604645269,-0.095581343
60,0.6,0.502424044,-5.62523365,-4.79157604,-0.09563934
114,0.9,0.459559484,-4.475190307,-4.093729226,-0.0956907
50,0.9,0.539924396,-4.952610323,-4.844460658,-0.095708122
41,0.7,0.467489609,-6.885752225,-4.736346222,-0.095718311
100,0.06,0.420810758,-3.501541112,-3.523546256,-0.095773314
61,1,0.52685733,-4.815811853,-4.927967171,-0.095837361
64,0.7,0.518952977,-4.545811946,-4.875373037,-0.095883759
45,1,0.499468926,-5.965096948,-4.910309259,-0.095902
45,1,0.499468926,-5.965096948,-4.910309259,-0.095902
144,0.06,0.424824038,-3.779825965,-3.506519661,-0.095923465
42,0.4,0.480585752,-6.737408633,-4.480522214,-0.095926697
68,0.4,0.51332205,-5.844960077,-4.769914698,-0.095946876
82,0.08,0.443936757,-4.421089774,-3.975258913,-0.095973628
92,0.9,0.480176701,-4.497721228,-4.313271751,-0.095999365
76,0.08,0.435783682,-4.270369523,-3.869123557,-0.096001263
90,1,0.477277261,-4.52799917,-4.139539071,-0.096010163
90,1,0.477277261,-4.52799917,-4.139539071,-0.096010163
90,0.5,0.477062227,-5.152085865,-4.377971553,-0.096015388
90,0.5,0.477062227,-5.152085865,-4.377971553,-0.096015388
124,0.7,0.476159046,-4.934542802,-4.259823746,-0.096016829
43,0.3,0.495720568,-6.584815236,-4.437362699,-0.096036339
88,0.6,0.460142943,-5.546707878,-4.483974312,-0.096046437
101,0.7,0.444545917,-4.441735272,-4.179719902,-0.096048756
95,0.07,0.436315485,-3.810329289,-3.699955852,-0.096058376
195,0.005,0.407712683,-4.075558845,-3.427466871,-0.096097429
50,0.4,0.493087814,-6.886830402,-4.597541612,-0.096139999
51,0.4,0.489871329,-6.865194778,-4.584474609,-0.096152425
56,1,0.493582052,-4.802404876,-4.703709139,-0.096184424
63,0.4,0.477106169,-6.376679393,-4.65692668,-0.096198887
63,0.9,0.518663664,-5.407072539,-4.87939732,-0.09629998
88,0.08,0.437171238,-4.662538766,-3.965527104,-0.096322301
128,0.07,0.426119944,-4.083322862,-3.668143552,-0.096366007
175,0.05,0.416995949,-4.296519721,-3.462261755,-0.096377471
80,1,0.47780865,-4.479632302,-4.303579175,-0.096386566
80,1,0.47780865,-4.479632302,-4.303579175,-0.096386566
210,0.05,0.423086567,-4.214813576,-3.448024745,-0.096410077
121,0.04,0.416896878,-3.706247388,-3.441136542,-0.096411152
185,0.05,0.424394567,-4.379490386,-3.535191412,-0.096417514
94,0.08,0.4372905,-4.543968497,-3.879835218,-0.096429466
129,0.07,0.409510658,-3.930755818,-3.577955338,-0.096547568
139,0.07,0.424457365,-4.158411979,-3.592706182,-0.096565793
75,0.5,0.509226034,-6.033847213,-4.874922832,-0.096609645
75,0.5,0.509226034,-6.033847213,-4.874922832,-0.096609645
130,0.07,0.429494063,-4.137003115,-3.693930114,-0.096610044
96,0.7,0.455189912,-5.100437383,-4.178119814,-0.0966487
61,0.8,0.503567062,-5.446892723,-4.852122603,-0.096649165
112,0.6,0.460940083,-4.779044479,-4.134926125,-0.096687995
47,0.09,0.454721806,-4.966788349,-4.132858557,-0.096694464
165,0.05,0.410705482,-4.059115296,-3.476538552,-0.096701836
200,0.001,0.410985242,-3.980645506,-3.433535283,-0.096715428
60,1,0.496025396,-5.017472704,-4.788073692,-0.096731195
60,1,0.496025396,-5.017472704,-4.788073692,-0.096731195
44,0.7,0.473545669,-6.872405425,-4.775675669,-0.096746689
47,0.7,0.483286023,-6.902470477,-4.803810199,-0.096826311
81,0.4,0.49724129,-5.656378091,-4.732354003,-0.096878614
92,0.8,0.474885862,-4.736478285,-4.355750778,-0.096893492
55,0.6,0.510111945,-6.4886966,-4.776872417,-0.096936693
122,0.8,0.460801554,-4.716964933,-4.285134436,-0.096962357
48,0.2,0.474705081,-6.286993433,-4.387868665,-0.097009517
82,0.9,0.512794815,-4.622029519,-4.636954523,-0.097039252
91,0.4,0.478407014,-5.690550682,-4.516637961,-0.097064106
137,0.7,0.428791245,-4.850095592,-3.933811074,-0.097079549
50,0.6,0.504040036,-6.305737482,-4.754865392,-0.097100821
66,0.6,0.487997463,-5.909559535,-4.820814562,-0.09711434
195,0.001,0.405664576,-4.048009675,-3.442036466,-0.097128378
49,0.8,0.4956808,-5.850440153,-4.751369034,-0.097166614
51,0.5,0.47671328,-6.943073781,-4.679342387,-0.097178583
78,0.7,0.491695465,-4.975588689,-4.655973052,-0.097180265
165,0.001,0.399873287,-4.065803181,-3.480375758,-0.097192404
112,1,0.437175229,-4.469300761,-3.961734497,-0.097240265
67,1,0.521635007,-4.918098791,-4.887618828,-0.097262807
115,0.5,0.458728388,-5.287517793,-4.14356922,-0.097366583
115,0.5,0.458728388,-5.287517793,-4.14356922,-0.097366583
102,0.9,0.430427361,-5.130613016,-4.01096902,-0.097413467
121,0.05,0.418548748,-3.720547935,-3.48523136,-0.097450217
143,0.07,0.427123367,-4.135878058,-3.601473982,-0.097463582
83,0.9,0.46001252,-5.120614668,-4.275620789,-0.097463973
70,0.7,0.470150496,-5.905854374,-4.669296112,-0.097467343
136,0.06,0.41444748,-3.955927725,-3.444875836,-0.097570245
97,0.6,0.462885971,-5.071280156,-4.329272158,-0.097586013
118,0.7,0.458382641,-5.334418312,-4.304595519,-0.097587232
64,0.9,0.485138731,-4.669751336,-4.659102885,-0.097600119
91,0.5,0.466743141,-5.143369456,-4.389015489,-0.097621538
74,0.9,0.520653394,-4.502806464,-4.921310424,-0.097652111
80,0.7,0.49017322,-5.065284494,-4.531894084,-0.097672815
104,0.9,0.428309906,-4.661632381,-4.061860395,-0.097698229
118,0.8,0.44589233,-5.037603625,-4.202346495,-0.097723515
52,0.2,0.498020183,-6.55531746,-4.419221455,-0.097742787
128,1,0.432250237,-4.817493603,-3.935089281,-0.097772459
127,1,0.430639575,-5.136628941,-3.861707814,-0.097797563
118,1,0.435917663,-5.031955811,-4.117292981,-0.09794254
56,0.1,0.453093586,-4.999280175,-3.967465525,-0.097993045
55,0.8,0.49356051,-5.667920762,-4.853497162,-0.098036324
108,0.08,0.420010739,-4.025590044,-3.770635895,-0.098041068
41,0.4,0.492768463,-6.473092057,-4.55070038,-0.098053784
47,0.5,0.494340578,-6.774064852,-4.748401634,-0.098070616
113,1,0.452158853,-4.55467441,-4.07353779,-0.098085714
55,0.4,0.491631727,-6.954321794,-4.686211726,-0.098099284
83,0.5,0.487446011,-5.553749297,-4.483137865,-0.098114787
124,0.8,0.447686522,-4.923294505,-3.927890091,-0.09812839
96,0.09,0.444070639,-4.809489655,-3.918927016,-0.098219283
200,0.05,0.415808746,-4.105727655,-3.482465602,-0.098219386
132,1,0.431960017,-4.738479074,-3.960270471,-0.098230418
120,0.8,0.43630217,-5.296612536,-4.076918426,-0.098254761
205,0.05,0.416069203,-4.445112058,-3.48105961,-0.098267081
185,0.001,0.416942522,-4.313491359,-3.537274389,-0.098270228
61,0.5,0.49416709,-6.086288562,-4.764916882,-0.098303923
99,1,0.436216403,-4.547082637,-4.043120993,-0.098305883
165,0.005,0.398586173,-4.105005531,-3.526133354,-0.098334931
62,0.4,0.465505528,-6.352240431,-4.775063967,-0.098408398
145,0.06,0.405304404,-3.756658626,-3.504499938,-0.098421054
150,0.7,0.444090714,-4.854574448,-3.982722192,-0.098426828
50,0.3,0.480109832,-6.760915861,-4.507750775,-0.098459926
59,0.6,0.516934637,-5.88034044,-4.780197784,-0.098461467
115,0.9,0.448015051,-5.054700101,-4.084245087,-0.098516606
60,0.1,0.448544285,-5.007749123,-4.042778145,-0.098537324
60,0.1,0.448544285,-5.007749123,-4.042778145,-0.098537324
94,1,0.456054264,-4.798805837,-4.242583473,-0.098559512
107,0.8,0.449640956,-4.499771622,-4.203187302,-0.098572512
80,0.9,0.486382799,-4.791489089,-4.41818378,-0.098574947
99,0.08,0.422519022,-4.48232071,-3.83528042,-0.098655659
175,0.001,0.403848967,-4.166652415,-3.493481125,-0.098662482
90,0.9,0.464657763,-4.536126629,-4.287304538,-0.098684222
185,0.01,0.418767049,-4.346006739,-3.580434427,-0.098694062
110,0.8,0.448004012,-4.640737999,-4.316758621,-0.098707818
127,0.9,0.443527509,-4.770735561,-4.069073165,-0.098781821
136,0.07,0.420685342,-4.304325136,-3.614270312,-0.098797246
118,0.6,0.453587882,-5.473380186,-4.218270448,-0.098810843
108,1,0.452772656,-4.568839426,-4.12233605,-0.098840244
115,1,0.439051681,-4.734192846,-4.03828005,-0.098862738
115,1,0.439051681,-4.734192846,-4.03828005,-0.098862738
200,0.005,0.40860774,-4.03355538,-3.496462928,-0.098892905
175,0.005,0.403952104,-4.2069139,-3.508357481,-0.098916523
147,1,0.422445577,-4.559999567,-3.866135382,-0.098950571
175,0.01,0.403575732,-4.220714937,-3.506318407,-0.098958812
114,0.8,0.460598555,-4.775652336,-4.124024623,-0.098963073
137,0.08,0.429849483,-4.403552465,-3.783381869,-0.098974816
98,0.6,0.468058063,-5.061055518,-4.632539527,-0.099029351
115,0.6,0.458009539,-5.193079029,-4.127989796,-0.099116982
100,0.07,0.432241662,-4.126707105,-3.786698232,-0.099119814
110,0.7,0.438816713,-5.155336988,-4.140047709,-0.099125629
57,0.9,0.483713708,-5.780804933,-4.553961167,-0.099139733
44,0.9,0.507633049,-6.275066626,-4.828679268,-0.099199539
66,0.8,0.47547144,-5.439710371,-4.880213947,-0.099275017
149,0.8,0.445552338,-4.898191784,-4.079355734,-0.099348648
185,0.005,0.415029601,-4.348469916,-3.579344568,-0.099512394
120,0.08,0.43661852,-4.565403977,-3.916609277,-0.099530668
132,0.08,0.431217439,-4.498509061,-3.871935734,-0.099537538
65,0.5,0.497059197,-5.616926441,-4.84065447,-0.099571513
65,0.5,0.497059197,-5.616926441,-4.84065447,-0.099571513
130,0.5,0.436248813,-5.130482936,-3.966945524,-0.099575281
130,0.5,0.436248813,-5.130482936,-3.966945524,-0.099575281
77,1,0.471522129,-5.516517271,-4.684590922,-0.099576678
59,0.1,0.459472391,-5.339600389,-4.082077257,-0.099578967
51,0.2,0.469710715,-6.690539883,-4.469957865,-0.099610088
125,1,0.454607906,-5.162807254,-4.097306581,-0.099626056
125,1,0.454607906,-5.162807254,-4.097306581,-0.099626056
205,0.01,0.413237242,-4.432425681,-3.545597242,-0.099640907
38,0.8,0.484157847,-6.131017039,-4.74613288,-0.099658999
215,0.005,0.414088308,-4.543148322,-3.523776804,-0.099755651
65,0.6,0.512012138,-5.852859626,-4.933563829,-0.099766424
74,0.5,0.519718037,-5.84824038,-4.992109794,-0.0997685
