Number_of_topics,Beta,c_v,u_mass,c_uci,c_npmi
73,173,0.695791228,-3.737043414,2.742011932,0.262383356
73,174,0.701651819,-3.660006611,2.781311856,0.263365934
73,175,0.702153314,-3.641424263,2.799396978,0.264899996
73,176,0.701351306,-3.683189144,2.812204053,0.265168679
73,177,0.706509394,-3.614606741,2.87116952,0.268548243
73,178,0.711651819,-3.5372587,2.923680714,0.271556348
73,179,0.712000001,-3.520869777,2.926592486,0.271772439
73,180,0.706114871,-3.566183807,2.884297059,0.269154849
73,181,0.705915154,-3.53947936,2.874645853,0.268246383
73,182,0.706146563,-3.458903144,2.890017673,0.268855269
73,183,0.702121487,-3.394803118,2.866833328,0.267454836
73,184,0.703845837,-3.333619812,2.890581977,0.26848099
73,185,0.699212384,-3.264262617,2.876438699,0.266040649
73,186,0.699678721,-3.234118492,2.884330569,0.266219175
73,187,0.702621354,-3.18785227,2.899707621,0.267182214
73,188,0.698451614,-3.205823244,2.837621991,0.263720954
73,189,0.68851638,-3.23984323,2.745971541,0.25682572
73,190,0.684206661,-3.250389878,2.687624016,0.253031376
73,191,0.673943495,-3.229419656,2.613439896,0.246619338
73,192,0.67096242,-3.204478245,2.574128868,0.244123792
73,193,0.672796327,-3.171628903,2.598306846,0.245177545
73,194,0.669933363,-3.175778405,2.541128508,0.241838879
73,195,0.650226382,-3.255638247,2.344943305,0.229228655
73,196,0.640118483,-3.289818914,2.238443777,0.221647253
73,197,0.640147258,-3.265914182,2.211010713,0.220051916
73,198,0.645258518,-3.174628404,2.268962115,0.222784322
73,199,0.638797725,-3.215326256,2.20167335,0.219404542
74,70,0.530930975,-5.781368355,0.738036088,0.133475676
74,75,0.545041548,-6.072493376,0.82487873,0.141450602
74,80,0.598930592,-5.455098606,1.505690631,0.182998939
74,85,0.610891356,-5.365592598,1.732019155,0.19631653
74,90,0.57019199,-5.610043292,1.465785198,0.182830932
74,95,0.609564761,-5.097191918,1.808755619,0.201857119
74,100,0.617597866,-4.946692307,2.069626856,0.215429151
74,101,0.628163379,-4.66905438,2.190929927,0.220731288
74,102,0.624746631,-4.737589723,2.168936386,0.219196492
74,103,0.64442378,-4.548215422,2.3524005,0.229572331
74,104,0.652740677,-4.47804228,2.43158215,0.234284708
74,105,0.645976321,-4.620962191,2.368813344,0.231598799
74,106,0.653095573,-4.559252493,2.406225781,0.234071591
74,107,0.663793635,-4.429614617,2.541102634,0.24172803
74,108,0.668549691,-4.351576802,2.606848904,0.245339648
74,109,0.665146326,-4.40757099,2.595631184,0.244898599
74,110,0.666698274,-4.306199608,2.588575698,0.244525026
74,111,0.670816244,-4.235012226,2.519844472,0.242852181
74,112,0.645504804,-4.687175431,2.226888262,0.227593626
74,113,0.66024141,-5.16766956,2.21499045,0.235930806
74,114,0.659001605,-5.346006605,2.184943112,0.238069106
74,115,0.664357186,-5.239151904,2.185048829,0.238434446
74,116,0.67637073,-5.09752019,2.306308701,0.24565445
74,117,0.672467321,-5.180314716,2.282741198,0.244716071
74,118,0.679996427,-5.148035558,2.390109487,0.251377119
74,119,0.688286271,-5.079528328,2.466763803,0.256868848
74,120,0.687212534,-5.04557956,2.431530835,0.25521251
74,121,0.692142034,-5.014746719,2.466644058,0.257064767
74,122,0.692117863,-5.018839681,2.469525331,0.257175297
74,123,0.695902255,-5.048425479,2.564365502,0.26107648
74,124,0.697018762,-5.027731596,2.559696696,0.260765919
74,125,0.696125921,-5.030489104,2.553082946,0.260417343
74,126,0.697113143,-5.019974449,2.551905164,0.260560531
74,127,0.695831816,-5.022800509,2.526108341,0.259237055
74,128,0.703672558,-4.958064851,2.64398568,0.266543515
74,129,0.710539084,-4.817815361,2.691497605,0.268524603
74,130,0.710553134,-4.824769728,2.666917303,0.267591598
74,131,0.706263178,-4.830492922,2.621333336,0.265014753
74,132,0.704958735,-4.791994638,2.614382696,0.263981888
74,133,0.709160578,-4.675766398,2.682052156,0.266583705
74,134,0.710196538,-4.656480589,2.703918411,0.267754044
74,135,0.70632121,-4.70062717,2.686695806,0.266841796
74,136,0.706571412,-4.697911935,2.675568926,0.265942423
74,137,0.706624608,-4.683012218,2.707666614,0.268143203
74,138,0.709089365,-4.632331183,2.734525473,0.269610716
74,139,0.715173483,-4.528442269,2.800888063,0.273234094
74,140,0.716536768,-4.484959835,2.797324268,0.272976842
74,141,0.725831537,-4.331315779,2.909673629,0.278928094
74,142,0.733056489,-4.207020661,3.001065327,0.284076252
74,143,0.72869585,-4.283479102,2.974334917,0.283545232
74,144,0.741930555,-4.10108778,3.099993966,0.290523351
74,145,0.741443741,-4.112903498,3.083886443,0.289609483
74,146,0.745008709,-4.044707451,3.103835891,0.290753406
74,147,0.743618596,-4.074046303,3.086147498,0.289886201
74,148,0.746369668,-4.048563243,3.121467937,0.291773064
74,149,0.747609467,-4.003530718,3.126091372,0.292259982
74,150,0.74868004,-3.982447635,3.14692507,0.293354051
74,151,0.744405116,-3.989499095,3.084842867,0.289659927
74,152,0.750659003,-3.862336925,3.171358044,0.29521962
74,153,0.751993157,-3.851073355,3.186405144,0.296377598
74,154,0.753098716,-3.841258588,3.202352651,0.29730187
74,155,0.752306037,-3.850768923,3.19772975,0.296701647
74,156,0.751247927,-3.80328263,3.159805639,0.294549438
74,157,0.7495288,-3.764246623,3.153769463,0.293224635
74,158,0.751285428,-3.747910434,3.166124713,0.293735243
74,159,0.755966832,-3.689797288,3.225112628,0.296637086
74,160,0.755401539,-3.660732164,3.208521923,0.29589292
74,161,0.752473362,-3.701079091,3.165602238,0.293153751
74,162,0.747459439,-3.768994693,3.144646238,0.292686091
74,163,0.7415794,-3.794193384,3.074119586,0.288487514
74,164,0.736210331,-3.728493677,3.051445543,0.286341491
74,165,0.729635218,-3.700144257,3.023653048,0.284190083
74,166,0.726835328,-3.70513827,2.998307073,0.282546234
74,167,0.724170179,-3.700835123,2.978835025,0.28085271
74,168,0.719905162,-3.678555788,2.972765442,0.278848206
74,169,0.723011453,-3.622763422,3.010496202,0.280979652
74,170,0.721815861,-3.630007922,2.998748737,0.280234005
74,171,0.724525549,-3.551331315,3.020886506,0.281276015
74,172,0.725288888,-3.48872276,3.020148215,0.280926067
74,173,0.725353205,-3.499837372,3.010907764,0.280544414
74,174,0.725936803,-3.489786088,3.024489396,0.281076628
74,175,0.726237852,-3.517743958,3.028612485,0.280858741
74,176,0.726794023,-3.527957502,3.029271134,0.280824631
74,177,0.729645829,-3.461144205,3.067603997,0.283287062
74,178,0.735270426,-3.362920445,3.134317178,0.287098115
74,179,0.73701976,-3.353356488,3.154038901,0.287809889
74,180,0.740217515,-3.296068146,3.202764014,0.290227555
74,181,0.737452932,-3.324350948,3.166360924,0.28827032
74,182,0.737575496,-3.320814073,3.1752287,0.288569612
74,183,0.731505812,-3.362100849,3.089924744,0.2839308
74,184,0.727656161,-3.412136021,3.01590477,0.2800316
74,185,0.722164567,-3.452769354,2.916392008,0.274228339
74,186,0.717075387,-3.312478416,2.914374205,0.271225841
74,187,0.713498296,-3.33238728,2.863712465,0.268388443
74,188,0.716063891,-3.30943502,2.884968197,0.269632844
74,189,0.7174412,-3.294892231,2.901594445,0.270567083
74,190,0.712748188,-3.309946715,2.851134642,0.267743531
74,191,0.709327081,-3.315614831,2.812205667,0.264982533
74,192,0.708142338,-3.31562732,2.79436459,0.263914349
74,193,0.703488521,-3.360401823,2.757634888,0.261386015
74,194,0.708761039,-3.268150851,2.791729195,0.263151069
74,195,0.709616682,-3.181910406,2.787138725,0.262020524
74,196,0.706376953,-3.190212976,2.729053374,0.258564395
74,197,0.69865136,-3.209369621,2.652845547,0.25374895
74,198,0.701594453,-3.132698728,2.697052451,0.25456902
74,199,0.69947388,-3.085872934,2.670096424,0.251984711
75,70,0.555847058,-4.591328537,0.75318392,0.128478442
75,75,0.59025179,-4.488000124,1.327514149,0.167129333
75,80,0.614044735,-4.376857057,1.446539428,0.181268595
75,85,0.610418532,-4.712720642,1.574219455,0.1887679
75,90,0.641789631,-4.327947894,1.876837355,0.207347804
75,95,0.631714095,-4.501973287,1.923779155,0.208680992
75,100,0.655122611,-4.422883859,2.236380854,0.229063485
75,101,0.667900752,-4.307527919,2.412795979,0.239367573
75,102,0.666718363,-4.290603474,2.392014246,0.238845195
75,103,0.670351702,-4.290311115,2.457175755,0.24322831
75,104,0.651459899,-4.352645223,2.222869852,0.229371997
75,105,0.658557108,-4.283655621,2.296715775,0.23282066
75,106,0.663263456,-4.266806465,2.373264283,0.236781594
75,107,0.667818388,-4.144649723,2.380097504,0.236804455
75,108,0.681599929,-3.973690835,2.492479219,0.240973419
75,109,0.676707405,-4.008210806,2.478791281,0.238612066
75,110,0.679892522,-3.94091701,2.529518691,0.24097608
75,111,0.677776658,-3.979981762,2.530452954,0.241194606
75,112,0.683113786,-3.907235179,2.603917691,0.24446834
75,113,0.690992634,-3.824680567,2.675799973,0.248232792
75,114,0.690762557,-3.882758413,2.633138522,0.24685105
75,115,0.682183883,-4.004003539,2.552783332,0.243088416
75,116,0.682069395,-4.157434142,2.495602031,0.241691999
75,117,0.689953468,-4.419290908,2.546606914,0.250967402
75,118,0.694675497,-4.350061312,2.564307183,0.25211503
75,119,0.695505553,-4.393897353,2.592263305,0.255002833
75,120,0.704799814,-4.335362237,2.728167552,0.262350563
75,121,0.71211782,-4.273611985,2.827331473,0.267962711
75,122,0.718023278,-4.224957112,2.904803764,0.272574502
75,123,0.725282201,-4.130854158,2.98464267,0.276912774
75,124,0.730183313,-4.119529055,3.018793013,0.280322826
75,125,0.73598422,-4.053954325,3.08474435,0.283938051
75,126,0.732099435,-4.103772131,3.039425163,0.281531619
75,127,0.725337127,-4.177456891,2.963079874,0.277291405
75,128,0.7258688,-4.190388932,3.007904204,0.279677172
75,129,0.718033498,-4.278685625,2.926460984,0.275671721
75,130,0.713473532,-4.342993149,2.864200555,0.272364787
75,131,0.711221738,-4.387164208,2.839683273,0.271227503
75,132,0.709765253,-4.38308061,2.82781985,0.269859739
75,133,0.705483415,-4.40776471,2.803298532,0.268536799
75,134,0.70943456,-4.396470637,2.888462803,0.273552567
75,135,0.710608971,-4.363779446,2.899573537,0.274177817
75,136,0.715951562,-4.257026702,2.962045034,0.277754482
75,137,0.710884862,-4.310113252,2.880708472,0.27320151
75,138,0.709855057,-4.324779671,2.901002305,0.275263764
75,139,0.709314595,-4.313155577,2.895689062,0.275287932
75,140,0.715519152,-4.2130853,2.973203295,0.279401344
75,141,0.71654789,-4.179403017,2.996737708,0.280641551
75,142,0.722123663,-4.106665249,3.045646445,0.28365153
75,143,0.722345684,-4.103386327,3.055999079,0.284292183
75,144,0.72544988,-4.058101325,3.088703761,0.285885319
75,145,0.729864017,-3.999769298,3.138703592,0.288488712
75,146,0.73082266,-3.982343762,3.132907209,0.288231723
75,147,0.732995956,-3.965837378,3.161124977,0.289735401
75,148,0.727383422,-4.040003723,3.082253545,0.285500413
75,149,0.727231305,-4.037202873,3.07823428,0.285210362
75,150,0.732269903,-3.985573951,3.140702548,0.289598202
75,151,0.732022112,-3.976768389,3.140932609,0.28931836
75,152,0.733427272,-3.953726911,3.149239069,0.28945616
75,153,0.724162435,-4.054867462,3.098802604,0.287846689
75,154,0.725190651,-4.041979743,3.111493951,0.288590598
75,155,0.724472308,-4.028671848,3.116732748,0.289037381
75,156,0.725685363,-3.947364351,3.08804075,0.287535305
75,157,0.72232751,-3.975768717,3.030608095,0.284364596
75,158,0.720139103,-3.990605497,2.99595664,0.282513119
75,159,0.718459896,-4.023847578,2.978099333,0.281444017
75,160,0.717835838,-3.961056521,2.986333838,0.281058748
75,161,0.714229091,-3.982749097,2.9192969,0.277123587
75,162,0.709960757,-3.974947708,2.874980766,0.274031161
75,163,0.701297894,-3.969616817,2.747089207,0.267070084
75,164,0.695427965,-3.972114181,2.693386373,0.263313178
75,165,0.688108104,-3.975335569,2.677983301,0.261018351
75,166,0.688492463,-3.967998922,2.681957801,0.261243657
75,167,0.689936915,-3.900096205,2.69244309,0.261839455
75,168,0.686165188,-3.932720885,2.648854243,0.259154148
75,169,0.680126973,-3.906889027,2.587183004,0.254768705
75,170,0.686798628,-3.813053403,2.645747059,0.257247475
75,171,0.691596712,-3.751989021,2.700134428,0.259918353
75,172,0.690846773,-3.73352802,2.705231906,0.259931701
75,173,0.690636587,-3.727686863,2.683103127,0.25881612
75,174,0.689486428,-3.752887051,2.659594746,0.257403857
75,175,0.687594612,-3.653550299,2.659022026,0.255692193
75,176,0.688005957,-3.699908035,2.62893474,0.253848621
75,177,0.687795222,-3.68934151,2.628391646,0.253694289
75,178,0.692349349,-3.632324663,2.665510273,0.255284566
75,179,0.677112249,-3.797349782,2.503825487,0.246341133
75,180,0.675165602,-3.637883512,2.487683073,0.244367282
75,181,0.673742557,-3.579073049,2.448523272,0.24157583
75,182,0.678127096,-3.510421799,2.49396479,0.243566424
75,183,0.673950038,-3.5453409,2.436580233,0.240144609
75,184,0.662550467,-3.56693758,2.293394125,0.231852373
75,185,0.663862678,-3.544644487,2.329073549,0.232283435
75,186,0.66161696,-3.569852708,2.293594046,0.23015005
75,187,0.659700667,-3.523333428,2.227699728,0.227125482
75,188,0.660907851,-3.457172676,2.256327772,0.228481564
75,189,0.65811339,-3.461912337,2.258504369,0.226818643
75,190,0.667007451,-3.331966738,2.34705994,0.231355511
75,191,0.665129441,-3.262529684,2.334800556,0.229933922
75,192,0.668839802,-3.175811748,2.395187602,0.232589274
75,193,0.667826604,-3.198931666,2.378480273,0.231696947
75,194,0.666067024,-3.14033801,2.382232143,0.23088972
75,195,0.660580386,-3.084682399,2.356801064,0.226630534
75,196,0.657213778,-3.111762127,2.319849632,0.224251473
75,197,0.65593152,-3.121262072,2.31499101,0.224028538
75,198,0.655051941,-3.114507435,2.29365376,0.222748411
75,199,0.633060992,-3.166163071,1.964883968,0.203679144
76,70,0.528294327,-4.791422974,0.416485326,0.105109864
76,75,0.602616728,-4.544916431,1.31122054,0.16222375
76,80,0.590741452,-4.568910277,1.171596429,0.159640892
76,85,0.601823471,-4.375518272,1.402454111,0.172453683
76,90,0.577757928,-4.570489554,1.254450526,0.164334064
76,95,0.580428809,-4.566950359,1.297101507,0.164151921
76,100,0.587896378,-4.574257402,1.374821293,0.168939896
76,101,0.596112754,-4.475441218,1.441318722,0.172815663
76,102,0.596846633,-4.44192355,1.47006982,0.174318363
76,103,0.601884715,-4.360976284,1.486830881,0.175432003
76,104,0.600970044,-4.316348656,1.44313124,0.173315605
76,105,0.604700929,-4.284447533,1.538872915,0.177706153
76,106,0.607392057,-4.265032558,1.558034129,0.179472498
76,107,0.627926068,-4.061005881,1.714675093,0.190174249
76,108,0.631964214,-3.997584386,1.759086877,0.192330844
76,109,0.631834402,-4.015156301,1.761775418,0.192442148
76,110,0.628864297,-4.066340469,1.72618619,0.190755209
76,111,0.637141685,-3.966160674,1.81678962,0.195271945
76,112,0.639566169,-3.978580054,1.864716472,0.198350639
76,113,0.631495991,-4.091017082,1.764482524,0.193641662
76,114,0.630482624,-4.125513518,1.76413194,0.193361704
76,115,0.634375205,-4.118592247,1.810876865,0.196172041
76,116,0.638275229,-4.21623091,1.868187813,0.200193129
76,117,0.660882681,-4.43361569,2.130810629,0.219754447
76,118,0.674673817,-4.548469895,2.197001714,0.228064428
76,119,0.685731997,-4.300213264,2.320898311,0.235151837
76,120,0.694036298,-4.218443127,2.425204369,0.242117552
76,121,0.692690282,-4.226547915,2.467995393,0.242978199
76,122,0.694395823,-4.350834141,2.521254725,0.24683383
76,123,0.695188394,-4.347165894,2.519711536,0.247253413
76,124,0.701073595,-4.251686444,2.542308947,0.249751148
76,125,0.70999562,-4.205510679,2.651905557,0.256756403
76,126,0.708947746,-4.189086357,2.645916308,0.256641021
76,127,0.714135775,-4.152876207,2.77825261,0.265946977
76,128,0.719172758,-4.141658628,2.90380872,0.273414732
76,129,0.715059929,-4.21635705,2.873719492,0.272078684
76,130,0.715727695,-4.233312182,2.889610052,0.272953504
76,131,0.714991903,-4.246129212,2.885390723,0.272543601
76,132,0.716788479,-4.224586359,2.904415783,0.273839212
76,133,0.714896354,-4.268188036,2.865442984,0.271189716
76,134,0.714955696,-4.290503428,2.899254682,0.273628672
76,135,0.709230852,-4.356683114,2.868053293,0.272214529
76,136,0.71048798,-4.341781777,2.87432114,0.272777254
76,137,0.713623012,-4.276511252,2.870149056,0.272959132
76,138,0.706355358,-4.318711869,2.80418122,0.268985662
76,139,0.708587428,-4.302181083,2.815911426,0.27016424
76,140,0.706199878,-4.334453575,2.800048629,0.269119275
76,141,0.707412872,-4.287845776,2.81566425,0.269894202
76,142,0.705441318,-4.331653424,2.818335277,0.270739772
76,143,0.711735735,-4.247262716,2.921368102,0.27691383
76,144,0.709377801,-4.267660109,2.878139678,0.274567707
76,145,0.708279945,-4.30937621,2.868674225,0.273886072
76,146,0.708011518,-4.311162164,2.857568567,0.273180155
76,147,0.707452493,-4.290612172,2.841569788,0.271927829
76,148,0.713594624,-4.193397978,2.89437287,0.274697005
76,149,0.714110193,-4.193942832,2.894376716,0.274570351
76,150,0.719913268,-4.086672057,2.93608682,0.277032548
76,151,0.72560237,-4.001753441,2.99667226,0.280184913
76,152,0.721154921,-4.005960647,2.946877251,0.277060351
76,153,0.721833734,-3.962469791,2.921871714,0.275834649
76,154,0.722278121,-3.965522278,2.905838218,0.275007576
76,155,0.723314089,-3.95406691,2.892335363,0.274165639
76,156,0.725874835,-3.868638208,2.964744392,0.277405501
76,157,0.725808564,-3.864624839,2.952808485,0.276428407
76,158,0.731567592,-3.754744075,2.979728611,0.277975843
76,159,0.733232178,-3.717420849,2.970218562,0.276993445
76,160,0.733479387,-3.69634143,2.97519236,0.277623415
76,161,0.730967653,-3.639246646,2.94067177,0.275337486
76,162,0.730911097,-3.625224595,2.950356119,0.275294141
76,163,0.733607076,-3.571520819,2.98001414,0.276794202
76,164,0.735885809,-3.569749571,3.003428877,0.278187338
76,165,0.736893362,-3.533839392,3.017262494,0.27922007
76,166,0.739015344,-3.504583394,3.025180705,0.27950374
76,167,0.736950311,-3.450857983,2.983359519,0.277226787
76,168,0.739003199,-3.420755045,2.998827952,0.277945142
76,169,0.736866655,-3.43778456,2.965376835,0.275989484
76,170,0.737237746,-3.424012355,2.989907018,0.277030318
76,171,0.734895875,-3.356252449,2.966576794,0.274993558
76,172,0.731909586,-3.364439858,2.933747029,0.272980703
76,173,0.726716952,-3.361964687,2.879532384,0.269217501
76,174,0.725186672,-3.362351547,2.878003644,0.268554543
76,175,0.72428914,-3.281315564,2.875733931,0.266899991
76,176,0.714991659,-3.261941951,2.823182957,0.26172326
76,177,0.714039687,-3.22852335,2.820937442,0.261381246
76,178,0.704991825,-3.251256175,2.731322219,0.254959417
76,179,0.703125617,-3.249084127,2.729198905,0.254343376
76,180,0.70315359,-3.261769164,2.726375499,0.25412826
76,181,0.702304413,-3.237422835,2.715835946,0.253022922
76,182,0.698319481,-3.245363968,2.677856774,0.25084382
76,183,0.690826404,-3.268127576,2.628006409,0.247147247
76,184,0.690611254,-3.217063245,2.629682755,0.24658
76,185,0.684145574,-3.321544427,2.602804047,0.245118986
76,186,0.687018097,-3.266219431,2.661292694,0.247984703
76,187,0.690659287,-3.194585819,2.709965351,0.249843496
76,188,0.691383673,-3.171342841,2.694981322,0.248933338
76,189,0.692918721,-3.123471579,2.698471088,0.248848577
76,190,0.693514893,-3.10634023,2.7179576,0.249822013
76,191,0.696053724,-3.070101251,2.735551622,0.250702608
76,192,0.700856939,-3.046692677,2.762893278,0.252209313
76,193,0.705474326,-2.97582032,2.814793581,0.254943952
76,194,0.713447091,-2.959032272,2.851720934,0.258581458
76,195,0.71700726,-2.90416613,2.880006851,0.260071395
76,196,0.719607007,-2.851003146,2.891445763,0.260668248
76,197,0.721285212,-2.788180963,2.894907948,0.260377316
76,198,0.723193121,-2.734546019,2.897221934,0.260329126
76,199,0.722016408,-2.645997983,2.924663104,0.260381527
77,70,0.525333604,-4.771544352,-0.134818238,0.082241501
77,75,0.58811015,-4.370991997,0.245063318,0.10712894
77,80,0.586220182,-4.394778563,0.625748672,0.131409098
77,85,0.598645759,-4.217049531,1.05209653,0.151892247
77,90,0.614505259,-4.149368637,1.429157413,0.172600545
77,95,0.612946451,-4.228453068,1.456624311,0.175657668
77,100,0.61945094,-3.849709188,1.600695229,0.183751347
77,101,0.620286561,-4.03441783,1.659607914,0.188560954
77,102,0.621400595,-3.980868652,1.741212374,0.190872462
77,103,0.619087364,-3.98465857,1.734087201,0.192771366
77,104,0.621447663,-3.814317888,1.749691871,0.193099243
77,105,0.636020896,-3.620559338,1.896599327,0.201141147
77,106,0.640136472,-3.67636469,1.941530072,0.203513127
77,107,0.637686046,-3.757928009,1.90944666,0.20251957
77,108,0.656693967,-3.632308968,2.097517993,0.214396217
77,109,0.658212525,-3.631368827,2.171078596,0.217031162
77,110,0.657496845,-3.716471863,2.195130406,0.21882409
77,111,0.682862505,-3.893742891,2.406493767,0.237992589
77,112,0.676087089,-4.128933641,2.398022755,0.239398958
77,113,0.676954192,-4.222129662,2.370362841,0.238925607
77,114,0.680847562,-4.223268665,2.355344437,0.239233107
77,115,0.709774216,-4.090609708,2.642159269,0.258505698
77,116,0.713772484,-4.12881467,2.675684302,0.261806109
77,117,0.712367847,-4.161687998,2.655411938,0.261365597
77,118,0.713583903,-4.157931119,2.688079988,0.263604267
77,119,0.720871358,-4.123530865,2.804578811,0.271173967
77,120,0.72051413,-4.195825013,2.798761469,0.270959186
77,121,0.695555519,-4.555945731,2.546306969,0.256900555
77,122,0.692464576,-4.590152425,2.505165393,0.25480064
77,123,0.690953369,-4.58574389,2.485536891,0.253637294
77,124,0.690741869,-4.581173309,2.496261741,0.254192406
77,125,0.691173752,-4.55229851,2.510697404,0.254893455
77,126,0.691520485,-4.563377928,2.492939234,0.253646122
77,127,0.694743555,-4.455271467,2.502639294,0.253703141
77,128,0.686677998,-4.571973069,2.416806746,0.248839081
77,129,0.68987531,-4.444340904,2.463734658,0.250780458
77,130,0.692761549,-4.404420156,2.47217424,0.251062588
77,131,0.690259895,-4.411753187,2.440524957,0.249226514
77,132,0.700370078,-4.387155594,2.531525582,0.255239265
77,133,0.678658569,-4.729822352,2.484239709,0.251917483
77,134,0.674747326,-4.754839004,2.454122661,0.250324652
77,135,0.677941827,-4.681594496,2.487326351,0.251286098
77,136,0.673242819,-4.777398881,2.447193889,0.249169652
77,137,0.676226057,-4.730123949,2.46213044,0.25012121
77,138,0.67613351,-4.729357288,2.478344763,0.251099765
77,139,0.677590292,-4.719077759,2.476445078,0.251119242
77,140,0.678855364,-4.685950141,2.490547487,0.25213558
77,141,0.684931214,-4.62944538,2.53898895,0.255039336
77,142,0.688093612,-4.599947736,2.559143867,0.256256095
77,143,0.690135301,-4.525604807,2.575479263,0.257338489
77,144,0.690108127,-4.5073806,2.548195312,0.255792883
77,145,0.698822664,-4.37776827,2.58368338,0.257863302
77,146,0.702402152,-4.345969108,2.612525715,0.259419272
77,147,0.69645718,-4.3696873,2.569267106,0.257364477
77,148,0.703906167,-4.264559711,2.635683545,0.26118471
77,149,0.706279668,-4.220561937,2.652634442,0.262213878
77,150,0.707146444,-4.186509249,2.653328496,0.262318293
77,151,0.707568097,-4.142139975,2.632608701,0.261342085
77,152,0.710959694,-4.013467613,2.671793127,0.263801482
77,153,0.71147269,-3.962040102,2.675194797,0.264071529
77,154,0.712120568,-3.923395796,2.667647083,0.263769853
77,155,0.712995159,-3.887825953,2.68675449,0.264052289
77,156,0.716464276,-3.851579474,2.761678903,0.267273617
77,157,0.725689558,-3.730828534,2.857462263,0.27302298
77,158,0.725138308,-3.740572155,2.841965831,0.272194212
77,159,0.729503205,-3.675065872,2.897344498,0.275293975
77,160,0.732923762,-3.63844502,2.940256451,0.277553259
77,161,0.729760132,-3.561985908,2.9761237,0.276361778
77,162,0.730861415,-3.554805883,2.986241612,0.276894352
77,163,0.734440507,-3.491139297,3.026687286,0.279464059
77,164,0.729209203,-3.529030948,2.972540618,0.276579528
77,165,0.724094329,-3.62238656,2.941742862,0.275599925
77,166,0.723815086,-3.640987274,2.935711005,0.275176458
77,167,0.729269029,-3.574418544,2.964336814,0.276623817
77,168,0.736301321,-3.482342531,3.038740231,0.280873441
77,169,0.7387191,-3.436371475,3.068569294,0.282458047
77,170,0.736768159,-3.44993529,3.040211458,0.281008297
77,171,0.739697322,-3.410561822,3.072629717,0.282748553
77,172,0.742112785,-3.381658114,3.097140312,0.284132157
77,173,0.741698032,-3.37125232,3.08251178,0.283545156
77,174,0.736868684,-3.379881829,3.006775035,0.279738295
77,175,0.739769641,-3.332167479,3.02470348,0.280831758
77,176,0.742095092,-3.299706606,3.058987441,0.2825672
77,177,0.74174925,-3.302656629,3.054610051,0.282184574
77,178,0.737439279,-3.279573475,3.015590049,0.278364905
77,179,0.740181991,-3.207025156,3.044201046,0.280020474
78,70,0.568795088,-5.067768212,0.95618677,0.145343525
78,75,0.610175947,-4.86739656,1.602656874,0.188728888
78,80,0.637723424,-4.317085739,1.821033834,0.197157498
78,85,0.654641552,-4.154257446,1.989422179,0.205962144
78,90,0.665189313,-3.960614022,2.211146191,0.219508393
78,95,0.670026182,-3.859432468,2.209890885,0.219226936
78,100,0.674458046,-3.9586981,2.22644852,0.221929776
78,101,0.680722319,-3.886054476,2.298094191,0.226856025
78,102,0.686439981,-3.84529757,2.345753828,0.229214487
78,103,0.690806307,-3.786032308,2.366806906,0.230083535
78,104,0.686901816,-3.770475755,2.37255594,0.231457153
78,105,0.672867221,-3.798295007,2.187258232,0.219747238
78,106,0.666812428,-3.771144029,2.13756223,0.217644559
78,107,0.670132591,-3.752557273,2.177625503,0.219546904
78,108,0.668352624,-3.802477039,2.162122363,0.220011526
78,109,0.679203816,-3.659495644,2.248289016,0.224312722
78,110,0.676480118,-3.769772869,2.252245542,0.224494212
78,111,0.677925563,-3.753461263,2.277675024,0.225549703
78,112,0.677279669,-3.780154252,2.227960012,0.222738304
78,113,0.680223061,-3.708789904,2.254238779,0.224765156
78,114,0.679743296,-3.751297444,2.302370007,0.227339229
78,115,0.681233169,-3.78297871,2.346255951,0.229819718
78,116,0.687363112,-3.930459424,2.374267157,0.234206962
78,117,0.682971428,-4.022787853,2.284124658,0.230338591
78,118,0.680357663,-4.12571745,2.278701557,0.231969653
78,119,0.693196319,-4.104586948,2.443547064,0.24247668
78,120,0.662022424,-5.169397219,2.226494751,0.237840512
78,121,0.645162779,-5.597891326,2.079592937,0.23243301
78,122,0.643232837,-5.639025461,2.07877977,0.233530669
78,123,0.647150823,-5.598528316,2.116491849,0.235725592
78,124,0.648393713,-5.60605127,2.128400916,0.237074882
78,125,0.650389502,-5.582116722,2.137293054,0.237467866
78,126,0.650960907,-5.587012848,2.148140263,0.238127048
78,127,0.653302254,-5.562849686,2.181394366,0.240052352
78,128,0.659142601,-5.48714249,2.240440053,0.243107482
78,129,0.660250543,-5.475699194,2.28920303,0.246060414
78,130,0.665254149,-5.427985422,2.334734918,0.248548126
78,131,0.667371149,-5.390374179,2.363701773,0.25053077
78,132,0.673143564,-5.328089812,2.431785962,0.254215283
78,133,0.675118616,-5.312755533,2.435543846,0.254634459
78,134,0.67986914,-5.227564782,2.492483948,0.257859069
78,135,0.692514698,-5.036170435,2.608024452,0.263801852
78,136,0.693623957,-5.028643265,2.614085307,0.264347271
78,137,0.697000594,-4.886570619,2.617410373,0.265096013
78,138,0.699225954,-4.861882704,2.639582413,0.266122446
78,139,0.705711031,-4.760030828,2.718897445,0.270562179
78,140,0.714208998,-4.63456843,2.804853509,0.275184167
78,141,0.720880294,-4.530481974,2.885298451,0.279669771
78,142,0.720121602,-4.543773155,2.879580507,0.279378994
78,143,0.724010691,-4.48785477,2.909877263,0.281351331
